tweet,time,tweet_id,lat,long
worst thing possible developing feelings best friend, 2014-08-24 10:27:52,756293178,37.35095659,-121.9731732
nectar flowed drops pure gold winepresses tokaj ferenc lcsey, 2014-08-24 10:27:48,1692481532,36.96396724,-122.0585144
though ive lost way times wished heart constant willing, 2014-08-24 10:27:54,341735855,37.27355856,-121.8007396
wan na something today, 2014-08-24 10:27:47,285518944,37.32106368,-121.9981186
talked txted day thats cool, 2014-08-24 10:27:52,391880722,37.27877272,-121.8476045
eclipse tourism hit cairns, 2014-08-24 10:28:22,427870994,37.30572692,-122.0361475
right need gary allan wcvh, 2014-08-24 10:28:32,312412769,37.31624867,-121.7808478
think invent lies allah day resurrection ie think, 2014-08-24 10:28:37,84506465,37.30332169,-121.9009063
rk partly cloudy georgetown automatic weather observing reporting tx winds southeast, 2014-08-24 10:28:50,1113081206,37.28853949,-121.914252
friday october th good morning, 2014-08-24 10:29:07,509692391,37.3577696,-121.8653634
half people watching tonight watching, 2014-08-24 10:29:31,1321628407,37.32634007,-121.7992071
kmh wind gusts past hours daniels harbour, 2014-08-24 10:29:42,97142520,37.27593478,-121.8133554
cant wait see family, 2014-08-24 10:29:36,2200609441,37.24019669,-121.860387
lovee fall, 2014-08-24 10:29:35,457319633,37.30068058,-121.9528648
got left prawn crackers anyone wants collection, 2014-08-24 10:29:47,2560450824,37.23112676,-121.8331167
cant even deal people annoying, 2014-08-24 10:30:07,347713923,37.35356102,-121.8425905
times miss good ass boyfriend sad im looking one either, 2014-08-24 10:30:10,7393392,37.25663076,-121.8291431
even time bake something cousins always come eat greedy heffas, 2014-08-24 10:30:02,217951828,37.31531532,-122.0667433
motor trend sportutility year contender xv crosstrek, 2014-08-24 10:30:12,17928325,37.37204853,-121.9190724
dont life dont put words mouth, 2014-08-24 10:30:32,37636664,37.32106119,-121.9985234
less miuntes, 2014-08-24 10:30:37,756293178,37.35118013,-121.9731291
th grade football loses tough one maize south, 2014-08-24 10:30:43,19258511,37.06328666,-122.071058
nigga really boutta poke eye tho smh fuckin asswhole, 2014-08-24 10:31:15,1363176446,37.32101599,-122.0310352
xoxo polka dotted gray amp amp black prom party, 2014-08-24 10:31:22,24852028,37.3381196,-121.864396
im fifth third ballpark comstock park mi, 2014-08-24 10:31:18,10219502,37.27977499,-121.8801969
right ragan holding onto th gilliland st cars taken time wise miss race, 2014-08-24 10:31:29,277618799,37.35065807,-122.0581358
depth field floral photography, 2014-08-24 10:31:36,1317864907,37.31704425,-121.7641501
rt online test prep year scores go education, 2014-08-24 10:31:39,229289720,37.35174958,-121.8922433
small world everybody knows everybody, 2014-08-24 10:32:08,16638146,37.31347854,-121.9489511
weekend going bittersweet, 2014-08-24 10:32:18,27815326,37.3545616,-121.881937
courtney wants travel mates backpacking europe, 2014-08-24 10:32:11,54463831,37.31887582,-121.7813918
go room brother little ginger friend raiding everything wtf get, 2014-08-24 10:32:46,155614807,37.28578867,-121.9592918
lets go reynolds, 2014-08-24 10:33:02,107654923,37.2992859,-121.9622544
big bang time, 2014-08-24 10:33:06,10426652,36.97061637,-122.0282142
ya retweeted suckas, 2014-08-24 10:32:57,1656467508,37.25312945,-121.8366639
fucking idea audition, 2014-08-24 10:33:06,26149168,37.36045359,-121.8397211
smoke spliff vanish, 2014-08-24 10:33:50,91215601,37.32994278,-121.8870725
farted alone lift, 2014-08-24 10:34:25,308860209,37.32959906,-121.8664002
cant win save life ill stop die, 2014-08-24 10:34:43,18384771,37.33128906,-121.8016286
spending hours working companys blog time update blog, 2014-08-24 10:34:31,140731497,37.35875399,-122.0194661
sooo upset sister texted old friends beat, 2014-08-24 10:34:33,86672294,37.37010409,-122.0809637
baseball, 2014-08-24 10:34:54,147599631,37.2948434,-122.0292381
new show radio eclectica marc breslav played im man chicago transit authority, 2014-08-24 10:35:14,1621019076,37.28481256,-121.9027518
falls, 2014-08-24 10:35:10,59349996,37.36534253,-122.0118965
sickass week earned taking surveys week far look gt gt, 2014-08-24 10:35:12,35851300,37.36153149,-122.0041305
dont know many people would long distance relationship, 2014-08-24 10:35:30,781639459,37.3446708,-121.824583
next morning working hour day, 2014-08-24 10:35:25,542086542,37.2405391,-121.7963817
well hes actually hermaphrodite name right hand heshe doesnt care cheat himher, 2014-08-24 10:35:41,437223008,37.68070556,-121.0412327
oh god little brother said dont wan na mess asian, 2014-08-24 10:35:56,49107973,37.24898294,-121.8560247
number property shows two sides equation equal, 2014-08-24 10:36:30,1621019076,37.28480112,-121.9027606
waiting long, 2014-08-24 10:36:42,2538665287,37.32526618,-121.8395404
following takes place pm pm, 2014-08-24 10:37:41,430818507,36.96533238,-121.8406119
sasquatch dumbest shit sometimes swear, 2014-08-24 10:37:33,1730296039,37.02478405,-121.6112944
tenth month eleventh day twelfth year, 2014-08-24 10:38:02,95746393,37.30532505,-121.9754139
planning living canada grow, 2014-08-24 10:38:15,565107871,37.3131837,-121.9089751
gettin pumped vp debate, 2014-08-24 10:38:23,1429358400,37.34460269,-121.8220086
crosses fingers, 2014-08-24 10:38:47,277618799,37.35063648,-122.0580726
asked things gon na change, 2014-08-24 10:39:13,259966107,37.3336181,-121.9934427
love hugs person knows properly hug, 2014-08-24 10:39:28,633176431,37.33512845,-121.8955575
like college football free stuff win trip buffalo wild wings bowl courtesy coke zero, 2014-08-24 10:39:37,2489479263,37.31530353,-121.9717688
yes cardinals, 2014-08-24 10:40:10,711409466,36.34422489,-119.3098624
playing wheres fun forever nonstop, 2014-08-24 10:40:26,1363176446,37.32099271,-122.031029
cool, 2014-08-24 10:40:46,6210762,37.34584579,-121.9749365
im watching always sunny philadelphia others checked, 2014-08-24 10:41:05,352694527,37.33454648,-121.8780781
steam sauna portable large wet heat tent therapy head cover lose weight new, 2014-08-24 10:41:00,132062287,39.30580698,-123.795993
watching impact, 2014-08-24 10:41:02,22557591,37.33045969,-121.9043537
cant live life without dont want, 2014-08-24 10:41:23,242194938,37.24316703,-121.8561278
cant complain lifes good, 2014-08-24 10:41:21,2203640202,37.3332647,-121.8851396
im horrible mood today wan na go piano wan na lay bed sleep, 2014-08-24 10:41:59,56148464,37.33588968,-121.9086714
running blackberry brb, 2014-08-24 10:41:54,4602,37.30625829,-121.9481072
blast intergalactic fun new rank updates rewards read blog, 2014-08-24 10:42:41,1233525522,37.06011171,-120.8184495
cool thing doesnt exist, 2014-08-24 10:42:55,6826842,37.2977676,-122.0406269
knew hair whipping willow smith actually really talented singer love new hair ex, 2014-08-24 10:43:04,190560880,36.97133112,-122.0189303
thats okay, 2014-08-24 10:43:28,53411858,37.37236665,-121.880516
dis man hay slow needa go head let class get hell, 2014-08-24 10:43:22,26149168,37.36072117,-121.839707
cca vs western game saw lot old friends, 2014-08-24 10:43:44,1897036255,37.3662289,-121.9109968
drivers irate another trenton delay blocks mdi traffic, 2014-08-24 10:43:50,277618799,37.35053046,-122.0580355
ears ringing day someone must talkin lol, 2014-08-24 10:44:12,781639459,37.3446898,-121.8245881
promising vampire named bud finds soulmate true flesh blood, 2014-08-24 10:44:00,259966107,37.3336181,-121.9934427
vampire diaries onnn havent excited lol, 2014-08-24 10:44:08,296033369,37.34503802,-121.8915911
funny thing telling future cant tell future, 2014-08-24 10:44:42,2489479263,37.31541367,-121.9717558
hari ini midodareni im excited, 2014-08-24 10:44:30,341735855,37.27362134,-121.8007776
groups free bottle section friday txt names amp enter free thru cut line til, 2014-08-24 10:44:41,32375743,37.329473,-121.8970972
love walking around observing peoples different styles, 2014-08-24 10:45:31,341735855,37.27362792,-121.8007828
im loyal ill never switch sides niggas, 2014-08-24 10:45:44,74283988,37.2657598,-121.8151519
wonder people twatch, 2014-08-24 10:45:31,192462933,37.357217,-121.833865
shit liyah nd asia listenin lml, 2014-08-24 10:45:57,38397233,37.3570483,-121.9969136
love hearing dads stories firefighter makes interesting xo, 2014-08-24 10:46:18,529162824,37.3201217,-121.8395047
currency real networking greed generosity keith ferrazzi, 2014-08-24 10:46:33,190560880,36.97132723,-122.0190138
week going wrong far, 2014-08-24 10:47:11,896703414,37.36496924,-122.0353958
really wish cookies cream ice cream right, 2014-08-24 10:47:35,17942280,37.315519,-121.895878
best dinner conversation ever, 2014-08-24 10:47:42,76143456,37.36812791,-122.1118092
good fit job technical lead sunnyvale ca, 2014-08-24 10:48:42,269937984,37.30414725,-121.8998041
thing im looking forward tonight vampire dairies, 2014-08-24 10:49:25,34955229,37.3290413,-121.8889107
thrilling thursday thrilling know good things still possible raise denied, 2014-08-24 10:50:58,140993495,37.32155174,-122.032061
wonder spielbergs new movie prez lincoln stress abe founding member republican party, 2014-08-24 10:52:08,1656467508,37.25294643,-121.8367895
hey good see thanks stopping visit, 2014-08-24 10:52:37,78500450,37.35311494,-121.8166138
helped home owner cisco tx, 2014-08-24 10:52:16,259966107,37.3336181,-121.9934427
vampire diaries starts omg lt, 2014-08-24 10:54:15,457237907,37.35740282,-122.0905876
season vampire dairies starts, 2014-08-24 10:54:41,47848153,37.2504872,-121.8068753
gameonaminka hey audrey would say best memory series, 2014-08-24 10:55:02,515939837,37.3228,-122.002
skillfully interweaving sentient wolves role supporting triumph right adds spice, 2014-08-24 10:55:26,17920581,39.43163022,-120.0255699
posted photo, 2014-08-24 10:55:44,269937984,37.30400946,-121.9001748
oh yeah good morning sweets, 2014-08-24 10:56:30,260590235,37.26717893,-121.979556
point someone everything say amp annoys living hell outta, 2014-08-24 10:56:54,607369200,37.31720767,-121.9092299
dont wan na go anywhere tbh, 2014-08-24 10:58:26,277618799,37.350647,-122.058128
really needs someone text right, 2014-08-24 10:58:53,269937984,37.3039066,-121.8997388
trust choose girl drop fool, 2014-08-24 11:00:34,185448870,36.98605781,-122.0111464
think finna start eatin pussy lol, 2014-08-24 11:00:50,781639459,37.3447295,-121.8245924
cant defend record new ideas cant afford years, 2014-08-24 11:02:04,172472073,37.3139903,-121.9524294
brother listening panic disco shower, 2014-08-24 11:02:39,12128462,37.32622076,-122.0069663
completely ruined day, 2014-08-24 11:02:57,888364116,37.32938396,-121.8908484
uniqlo using important lesson steve jobs take world via, 2014-08-24 11:03:32,1002702498,37.2242882,-121.8866406
apps love locavore fooducate soleil organics favorite food apps, 2014-08-24 11:03:52,426270514,37.27424432,-121.84867
walk school weather feels good thats way gusta gt gt, 2014-08-24 11:04:31,28608706,37.3113368,-121.9087696
smartphone could read mind kimera working, 2014-08-24 11:04:37,269937984,37.30397005,-121.8998614
contact us mention acc grab fast, 2014-08-24 11:08:31,296033369,37.34521039,-121.891795
wish could start fresh, 2014-08-24 11:09:35,1468779006,37.3139174,-121.8084949
feels like im crazy competition past, 2014-08-24 11:09:55,26494851,37.31002993,-121.8772181
play dark summoner together player id google play app store, 2014-08-24 11:10:06,199877699,37.22233447,-122.0007848
wish could go back five years would everything differently, 2014-08-24 11:10:09,362523555,36.3838,-120.9563
feel like everyone knows obama going win year, 2014-08-24 11:10:08,54474466,37.25396612,-121.8822094
people joke breast cancer cancer funny, 2014-08-24 11:12:06,794565326,37.32895184,-121.8291153
cant help, 2014-08-24 11:13:27,2257898534,37.225662,-121.786983
going ride sister amp brother law, 2014-08-24 11:14:01,1574577804,36.6758627,-121.6604538
beer fear juke box get, 2014-08-24 11:14:33,1526164801,37.231989,-121.7946625
born stunna baby stunning niggas want find em funny, 2014-08-24 11:15:37,337984225,37.29850934,-121.9632478
ion know im love witcho accent, 2014-08-24 11:17:29,54463831,37.34240127,-121.9263003
funny interscope quite successful ever signed mindless behavior ashamed, 2014-08-24 11:18:16,144540333,37.3108721,-121.9122105
leave alone, 2014-08-24 11:18:40,22876911,37.3550765,-121.833827
gardner high school students homecoming dance one day away sure make music requests, 2014-08-24 11:19:22,103983157,37.27736386,-121.7617649
hand knitted nepal sweaters sale reg sale long sweaters reg sale, 2014-08-24 11:20:26,1361141876,39.23579721,-120.0759927
minute yes im counting cant wait see beautiful, 2014-08-24 11:24:14,1363176446,37.32098448,-122.0310096
workout dinner putting together masterful page paper, 2014-08-24 11:24:33,1363176446,37.32099253,-122.0310304
dont mind im dying, 2014-08-24 11:24:31,15871680,37.36542533,-121.8378625
last time checked bathrooms nescecites taking god damn pictures, 2014-08-24 11:25:43,14400532,37.3019607,-122.2673536
live impact wrestling recap, 2014-08-24 11:28:08,325627831,37.24165234,-121.8106251
dont need yall little kid bullshit stfu dont bothered fuckin presence thats block button, 2014-08-24 11:27:56,21411165,37.28625066,-121.9380392
everybody want date someone always keep real hold, 2014-08-24 11:29:51,14400532,37.3019558,-122.2673536
goin hard viagra tryna sign, 2014-08-24 11:31:00,12264492,37.35930736,-122.0514135
either way im going giving best full body test xd, 2014-08-24 11:31:10,23901596,37.3157997,-121.8280132
video story irish famine memorial battery park city new york, 2014-08-24 11:33:27,269937984,37.30375065,-121.8998904
wells amp kamikazes pm overtime bar grill, 2014-08-24 11:34:27,598686645,37.24113162,-121.8050376
cant forget im drowning memories, 2014-08-24 11:34:04,12264492,37.35922483,-122.0514754
nelly tour bus raid turns heroin loaded gun, 2014-08-24 11:34:56,1363176446,37.32098307,-122.0310356
buy strawberry limeade sonice know real, 2014-08-24 11:35:44,1363176446,37.3209919,-122.0310232
wonderful, 2014-08-24 11:47:53,185448870,36.98617652,-122.0110417
action shot, 2014-08-24 11:49:46,2322772028,37.34385502,-122.1188097
got yuh baby im finna text yuh right, 2014-08-24 11:57:27,1363176446,37.32078945,-122.0310549
twitter weak cant write alot shit, 2014-08-24 11:57:34,1363176446,37.32086518,-122.0310029
shit really gon na epic something remember dont plan able remember, 2014-08-24 11:59:52,1363176446,37.32098056,-122.0310178
dinner date cuties, 2014-08-24 11:59:39,2468529067,37.35126282,-121.8028154
liked video kaylee fashion model first love, 2014-08-24 12:02:44,998285665,37.13372092,-121.6257694
jus hope everybody job dat work together team also dat lack confidence, 2014-08-24 12:02:53,598686645,37.23724115,-121.8039169
oclock wednesday know youre home, 2014-08-24 12:09:15,111148655,38.72944446,-120.7951725
usher numb, 2014-08-24 12:13:44,2151215012,37.3157418,-121.9543583
introspective pug spoiler alert answer, 2014-08-24 12:17:02,1490855678,37.34878513,-121.8164874
listened mom attempt explain football grandma even im confused, 2014-08-24 12:31:24,438838360,37.2853668,-121.9245214
ouchita, 2014-08-24 12:33:30,104681322,37.32869777,-121.8575591
fans giving away free game controller skins stickers phone skins drop booth, 2014-08-24 12:41:41,2686584102,37.3379816,-121.877957
real life fantasy, 2014-08-24 12:46:52,28526735,37.06497988,-122.004526
got excited watch premiere realised canada sucks wait extra hour, 2014-08-24 12:47:50,183864664,36.59296143,-121.8738316
latenight show oct baltimore md guilford ave pm, 2014-08-24 12:49:26,2686584102,37.3347492,-121.8766065
registration begins permian basin international oil show, 2014-08-24 12:50:57,737911014,39.01191162,-120.9743906
someone go chipotle please, 2014-08-24 12:55:07,26909778,37.01129872,-122.0332911
phil wickham royal royal tomorrow night pm door, 2014-08-24 13:00:41,455260911,37.13329753,-121.681217
boutta get cray min, 2014-08-24 13:04:07,249496407,37.2570803,-121.8288143
imma check bri, 2014-08-24 13:01:17,208839036,36.76388495,-119.7508472
official im drinking every night feel good next day, 2014-08-24 13:07:49,276883922,36.7326586,-119.7931623
sisters slave cause cant move two hours lt lt, 2014-08-24 13:14:17,104937383,37.34917372,-122.0480241
fully grown ostrich one advanced immune systems known mankind, 2014-08-24 13:18:51,5501972,39.33629622,-120.1468643
pardon insane purpose filled tweets next minutes tweetchat back regularly scheduled program, 2014-08-24 13:19:36,2593355252,37.33492729,-121.9074916
mean needs boys sugar, 2014-08-24 13:21:35,1363176446,37.32102615,-122.0310814
bout go cook, 2014-08-24 13:24:30,946981519,37.25457032,-121.8158778
didnt pick best house, 2014-08-24 13:33:54,57573091,39.167687,-123.217462
greatest test courage earth bear defeat without losing heart ingersoll, 2014-08-24 13:40:37,1592765539,37.26055697,-121.7995224
talk quick min still lol, 2014-08-24 13:41:48,11946622,37.32275199,-121.9220134
woman fed aint nothing man, 2014-08-24 13:44:12,140993495,37.32142844,-122.0317067
whenever call baby roll, 2014-08-24 13:57:06,24791736,39.76071894,-121.8485532
alien ant farm slipknot blue october daft punk mountain police rolling stones marilyn monroe ok go rage machine, 2014-08-24 14:03:43,2369888654,37.3272854,-122.0501756
forget mcdonalds want chinese, 2014-08-24 14:03:14,160330475,37.34136587,-122.0400808
holy crap taking forever, 2014-08-24 14:05:29,32155129,36.94330512,-120.8566244
second issue comes tomorrow dont forget pick copy jumaah, 2014-08-24 14:08:01,194361266,37.2489846,-121.9068653
wish cat liked going walks, 2014-08-24 14:09:17,14336816,37.23309787,-121.960335
talking, 2014-08-24 14:08:28,147344543,37.361888,-121.906769
every time talk new girl think might date therefor get cute early starting friends build, 2014-08-24 14:10:33,416766833,37.3299761,-121.9058081
nothing says merica like eating cheeseburger hard rock spain, 2014-08-24 14:11:03,238765789,37.31969163,-121.9724222
watsaap itz application cn send yhu link, 2014-08-24 14:12:06,147344543,37.36189677,-121.9067631
omfg man came house asking money cause daughter really sick didnt food, 2014-08-24 14:13:27,564026632,36.96564362,-122.0193686
kids dont stand chance, 2014-08-24 14:15:46,48266765,36.81015909,-119.7518759
one user unfollowed today checked via autotweet, 2014-08-24 14:17:17,500501458,37.3610274,-121.9085572
time, 2014-08-24 14:17:20,1305529488,37.3025216,-121.965825
amp couss shid behind wall holding downn real niggas, 2014-08-24 14:20:23,263518149,37.33083377,-121.9094231
really gets mufuckas talk mama, 2014-08-24 14:21:43,29924741,36.7558014,-119.8007129
dressdown fri tired good morning, 2014-08-24 14:23:22,25939259,37.3416032,-120.5906142
mama going mind day tomorrow lt, 2014-08-24 14:26:34,300064479,38.9306488,-119.987804
sure fit pet throw, 2014-08-24 14:26:36,2432452728,37.33406375,-121.8853736
wonder lul brother, 2014-08-24 14:26:32,641483,36.59379069,-121.8799563
try hard long right, 2014-08-24 14:30:29,55677008,37.3225196,-121.8318008
irons football team took oakridges believe chant gave look, 2014-08-24 14:33:49,394997266,37.23495858,-121.8524542
rt th tweet coming wants, 2014-08-24 14:35:03,35806141,37.23961456,-121.9486934
thanks girl cute avi, 2014-08-24 14:40:29,358849234,37.3265589,-121.868524
hope get today smoothly still picking pieces, 2014-08-24 14:41:25,3462261,37.35259652,-122.0102799
lol yeah noticed thanks appreciate lol problem, 2014-08-24 14:41:05,414059980,39.0056112,-120.9934323
rt factor vice presidential debate solid thurs night, 2014-08-24 14:42:15,53411858,37.37257565,-121.8806902
liked video cod black ops better like, 2014-08-24 14:43:03,108215540,37.32283484,-122.0069686
ion like see motorcycles get mad, 2014-08-24 14:44:21,1271457198,37.36185323,-121.9500791
makes physically ill hiding closet come back good, 2014-08-24 14:49:14,132399660,37.49558654,-120.8370661
play pussy amp get fuck, 2014-08-24 14:51:05,1973546978,39.1879723,-121.5217803
always get upset stupidest things remember atleast mommy got better atleast still, 2014-08-24 14:51:36,14523087,37.26008487,-121.9618056
wanting kick start career world tips get going, 2014-08-24 14:52:31,300064479,38.9304444,-119.9874839
new release secret spicy jalapeno charlie courtland prov series, 2014-08-24 14:52:23,453653656,36.69539059,-119.5680072
make graduate jobs internships fair monday researching employers, 2014-08-24 14:54:39,587882131,36.8384023,-121.3740665
jeep weather, 2014-08-24 14:56:30,1008283386,37.33240301,-121.7780836
cant wait bae get, 2014-08-24 14:57:00,595259586,37.33036456,-121.8882079
actually negative degrees right, 2014-08-24 14:56:56,199325026,37.33756184,-121.9569835
tampa fl temp humidity wind nne mph barometer inches dewpoint thu oct gmt, 2014-08-24 14:57:54,417570140,36.7107827,-119.7141347
favorite week earned surveys week far look gt gt, 2014-08-24 14:57:33,257117047,38.67621968,-120.9904472
rd ex fiance apparently cant remember order exs fiances life great, 2014-08-24 14:59:32,523349706,36.88118116,-119.7695124
idgaf aint grown ass manwoman live parents money dont pay bills responsibilities, 2014-08-24 14:59:08,2432452728,37.33413479,-121.8854442
physics students mol retweet correct answer velocity positive acceleration negative moving object, 2014-08-24 15:02:10,46998621,37.33090976,-121.8788027
im fucking, 2014-08-24 15:03:59,1012427112,37.23467625,-121.7562674
im watching fx movies others checked, 2014-08-24 15:04:29,595132415,37.12399811,-121.687655
amp talk style evolution since first days, 2014-08-24 15:04:27,202218452,37.32111063,-122.0196784
bet like half yall socks got right dont match, 2014-08-24 15:05:36,24177855,37.2959045,-121.9245641
yo bday month rt, 2014-08-24 15:06:13,1414513898,37.2864594,-121.9513178
fresh feeling head looking nice bro, 2014-08-24 15:06:44,580208016,37.2540562,-121.8414351
ready vampire diaries ive missed damon, 2014-08-24 15:06:29,128642331,37.28339117,-121.9893876
knew trouble gt gt gt, 2014-08-24 15:07:43,32331849,37.31849038,-121.8824677
ank nobodyy fuckin cliquee, 2014-08-24 15:07:22,1315465045,37.26374708,-121.9449398
time thursday, 2014-08-24 15:14:42,66934681,38.9489637,-119.9556568
penalty leadership, 2014-08-24 15:14:34,16089737,37.3292688,-122.0048793
android phone decent camera instagram signup, 2014-08-24 15:19:27,104689093,37.23140177,-121.9529436
kept telling dallas living peacefully hell come visit soon reality bootcamp, 2014-08-24 15:18:56,322421525,36.994996,-121.567737
hes like turtle hard outside soft inside lmao, 2014-08-24 15:20:14,144975339,39.02238612,-123.6869486
seeing doorstep best feeling world, 2014-08-24 15:21:06,132399660,37.4961068,-120.8374426
lol yall must much kommon rt hate petty ass nigga like, 2014-08-24 15:25:22,169383768,37.31241656,-121.8910511
rt posted wordpress october, 2014-08-24 15:27:16,1037862896,37.264923,-121.8581316
made app, 2014-08-24 15:28:06,49220746,37.0566033,-121.5497012
freemind ft tkeezin relly rel birdy bird cray mac thinkin video, 2014-08-24 15:30:06,218269288,37.26531345,-121.9905913
like going school, 2014-08-24 15:30:00,56491596,36.55588039,-121.9246647
likes keep relationship dl media wont harass us isnt right, 2014-08-24 15:30:28,218269288,37.26540774,-121.9905519
scar tissue wish saw, 2014-08-24 15:30:53,1557304370,37.34129812,-122.0520821
articles wake jews, 2014-08-24 15:32:52,631682899,36.67570062,-121.7797639
couldnt ask better brother, 2014-08-24 15:33:36,529783064,37.35321127,-121.9595284
wizards looking good cant wait till nov rd celtics go, 2014-08-24 15:34:47,8394602,38.9502198,-119.9493393
episode portland retro gaming expo live panel agg panel prge, 2014-08-24 15:34:43,434737897,39.72402886,-121.8409546
north montgomery better another day devoted wearing ugly christmas sweaters, 2014-08-24 15:36:03,18257438,39.2395037,-120.0527172
wizards run high water mark season, 2014-08-24 15:36:50,552416056,37.33955094,-121.8631263
okay need minute pls, 2014-08-24 15:39:11,760493660,37.3277605,-121.8852841
meet halfway, 2014-08-24 15:40:06,276883922,37.6398292,-121.0018885
th tweet goes lookin fly, 2014-08-24 15:42:01,448269783,37.33351284,-121.8796033
im going blind swear, 2014-08-24 15:41:39,151169423,37.3203494,-121.9494716
dont laugh kages append name ireng cool ok mainstream, 2014-08-24 15:42:41,423842965,37.22354719,-121.8592349
go turn car turn key wrong way, 2014-08-24 15:45:44,1363176446,37.32095447,-122.0311126
heard nothing said nothing wanted words heard nothing got nothing, 2014-08-24 15:46:03,2283174296,37.3167512,-121.8551425
things cold winter, 2014-08-24 15:47:00,2283174296,37.3167512,-121.8551425
latest october president fire, 2014-08-24 15:48:46,391158765,37.27217876,-122.0172833
dont care bout ya life hell aint shit, 2014-08-24 15:50:43,2347692980,37.3049582,-121.9537907
hi ready chat, 2014-08-24 15:50:35,185975395,37.25964472,-121.9204685
really dont need put twitter smh, 2014-08-24 15:51:10,1942555116,39.2187432,-122.0222918
posted photo, 2014-08-24 15:53:07,1950732566,37.13243818,-122.0026448
flash giveaway ending soon, 2014-08-24 15:55:19,107342664,37.28350157,-121.9361901
pass members continuing merchandise sale remaining three weekends see weekend, 2014-08-24 15:55:37,285411573,37.31360601,-121.7703709
prefer certain brand sunglasses, 2014-08-24 15:55:38,41636461,37.34113304,-121.9832102
maria de villota recalls crash terror sun sportmotorsport, 2014-08-24 15:56:45,184635363,36.58175855,-121.9510974
tired, 2014-08-24 15:57:04,24842055,36.96609673,-121.7687484
human beings almost infinite capacity taking things granted aldous huxley, 2014-08-24 15:57:47,520165818,37.2293863,-121.7833203
looked mirror today dont never thing mirr, 2014-08-24 15:58:33,1853379145,37.2888458,-121.8202349
friday round, 2014-08-24 15:59:25,2484688399,37.3008995,-122.0187233
friend would answer phone, 2014-08-24 15:59:15,36571940,37.35346366,-122.0084992
really hope run tomorrow, 2014-08-24 15:59:51,1027141321,37.1549765,-122.131041
im watching red dwarf others checked, 2014-08-24 16:00:11,362523555,39.7582,-122.0537
great credit score, 2014-08-24 16:02:45,17870087,37.3129766,-121.9225679
compliance manager manila city metro manila millions lives today, 2014-08-24 16:02:56,177798636,36.65326013,-121.797307
shelter storm, 2014-08-24 16:03:51,746158537,38.36525941,-120.7902945
study thou, 2014-08-24 16:03:51,2185966879,37.32335876,-122.0398306
gt homw frm eventful day nw time slpnytie, 2014-08-24 16:03:53,1869506510,37.24087155,-121.9807122
ready hr class, 2014-08-24 16:05:33,874506932,37.33748771,-121.7823335
deejay confused aint know born either, 2014-08-24 16:05:42,17870087,37.3129766,-121.9225679
time come, 2014-08-24 16:07:49,132399660,37.49619749,-120.8374226
mom got check mail idea, 2014-08-24 16:09:45,970441957,37.29971014,-121.9427388
waited day watch game even smh lt nba tv would blacked sixers play smh, 2014-08-24 16:11:13,23558652,37.36659607,-121.8387109
idea perfect fashion irritating soulless, 2014-08-24 16:12:01,47050565,37.33336826,-121.8740046
amp unique thirsty wi fi ctfu, 2014-08-24 16:13:19,274332386,37.33515404,-121.877455
tomorrow baby, 2014-08-24 16:14:24,2285611844,37.2644442,-121.7962493
god super hero god saviour, 2014-08-24 16:15:10,2387855124,37.2778527,-121.8491436
best week earned surveys week look gt gt, 2014-08-24 16:16:17,18778705,37.66585753,-120.9403849
years playoffs excited lets go orioles, 2014-08-24 16:19:02,622345635,37.25118667,-121.7868833
without little voice head wouldnt able read, 2014-08-24 16:19:33,12838512,37.3701079,-122.0808862
still come, 2014-08-24 16:19:26,177798636,36.65335517,-121.7972416
lenticularjs tilt controlled images vps gt, 2014-08-24 16:19:31,31271257,37.35786621,-121.989246
white girls lt, 2014-08-24 16:20:24,160330475,37.3413921,-122.0399958
niece cheering nshit, 2014-08-24 16:20:46,511306071,36.53671721,-121.7981785
washing drying straightening hair task, 2014-08-24 16:21:42,1315775852,37.25307407,-121.8278017
oscar hits brace chelsea players shine thursday wagnh, 2014-08-24 16:21:50,2285611844,37.2644218,-121.796287
time vampire diaries premiere diaries, 2014-08-24 16:21:23,1118687910,37.29027917,-121.8785593
love straight hair much biggest struggle life, 2014-08-24 16:22:20,44781354,37.3652002,-121.9245808
cant good hoe theres bad ones world lmfaooo good hoe, 2014-08-24 16:22:30,630390190,37.29955,-121.7772618
whimp rt even trynna ricky get booty hurt fast, 2014-08-24 16:24:41,145447106,37.27692913,-121.8394784
bryant continued shouldnt nba cheap pay point guard let walk, 2014-08-24 16:25:41,42561790,37.35409046,-122.0265641
iphone gb white amp cash, 2014-08-24 16:26:28,373635536,37.2025858,-121.8320928
best seat house orchestra, 2014-08-24 16:27:31,373635536,37.20258581,-121.8320928
maude waiting wings mitchell faces police showdown independent, 2014-08-24 16:27:17,385215747,39.08158236,-120.1320527
previously vampire diaries, 2014-08-24 16:28:15,272783056,36.8986055,-119.7548338
hate studying, 2014-08-24 16:28:50,16597476,36.36036036,-119.6347262
new post candida blog vitamins help regulate immune function gut, 2014-08-24 16:29:20,111629530,37.09251293,-121.6540874
obama campaign ofadebateresponse follow along live fact check vp debate tonight starting, 2014-08-24 16:29:37,2436115542,39.23493606,-120.0207293
yo make hot girl open door building watch expression, 2014-08-24 16:30:44,71395144,38.92737327,-119.9892603
